,Title,Date,URL
186,"Letters: It's pregnancy, stupid! And other truths about boardroom diversity",2011-10-17T19:59:00Z,https://www.theguardian.com/business/2011/oct/17/pregnancy-truths-boardroom-diversity-gender
187,Kipper Williams cartoon: G4S takeover,2011-10-17T18:48:21Z,https://www.theguardian.com/business/cartoon/2011/oct/17/g4s-takeover
188,Swiss tax deal could end up costing UK,2011-10-24T23:01:01Z,https://www.theguardian.com/business/2011/oct/25/swiss-tax-deal-uk
189,Kipper Williams: Thomas the Tank Engine teams up with Barbie,2011-10-24T20:35:32Z,https://www.theguardian.com/business/cartoon/2011/oct/24/mattel-buys-hit
190,Greece throws euro bailout into fresh crisis,2011-10-31T21:28:22Z,https://www.theguardian.com/world/2011/oct/31/greece-euro-bailout-fresh-crisis
191,Greek referendum: this could get messy,2011-10-31T21:17:49Z,https://www.theguardian.com/business/nils-pratley-on-finance/2011/oct/31/george-papandreou-greek-referendum
192,ECB: can a lender of last resort defuse Europe's liquidity timebomb?,2011-11-07T22:30:02Z,https://www.theguardian.com/business/2011/nov/07/can-ecb-defuse-europe-liquidity-timebomb
193,Bond markets Q&A: will the moneymen hit the panic button?,2011-11-07T21:50:55Z,https://www.theguardian.com/business/2011/nov/07/bonds-markets-q-and-a
194,Eurozone crisis: Italian bank's plea highlights problems for Mario Monti,2011-11-14T22:12:05Z,https://www.theguardian.com/business/2011/nov/14/eurozone-crisis-italian-bank-mario-monti
195,"Eurozone crisis gives Britain a chance to redraw EU, says David Cameron",2011-11-14T21:12:08Z,https://www.theguardian.com/business/2011/nov/14/eurozone-crisis-britain-david-cameron
196,Hewlett-Packard's turbulent year ends in earnings slump,2011-11-21T23:57:41Z,https://www.theguardian.com/business/2011/nov/21/hewlett-packard-earnings-slump
197,Obama threatens veto on Republicans trying to water down deficit cuts,2011-11-21T23:48:00Z,https://www.theguardian.com/business/2011/nov/21/obama-threatens-veto-republicans-supercommittee
198,"Britain will be back in recession this winter, warns OECD",2011-11-28T22:55:43Z,https://www.theguardian.com/business/2011/nov/28/britain-recession-winter-oecd
199,Clinton Cards and Jacques Vert join chorus of retail gloom,2011-11-28T20:44:41Z,https://www.theguardian.com/business/2011/nov/28/clinton-cards-jacques-vert-retail-gloom
200,"Banks must cut executive pay, warns shareholders group",2011-12-05T22:01:02Z,https://www.theguardian.com/business/2011/dec/05/banks-warned-cut-executive-pay
201,ABI calls for root-and-branch bank pay reform – finally,2011-12-05T22:00:01Z,https://www.theguardian.com/business/nils-pratley-on-finance/2011/dec/05/abi-root-branch-bank-pay-reform
202,Labour's lax regulation of the City contributed to RBS collapse – watchdog,2011-12-12T21:55:02Z,https://www.theguardian.com/business/2011/dec/12/labour-regulations-city-rbs-collapse
203,Letters: Community co-ops,2011-12-12T21:00:11Z,https://www.theguardian.com/business/2011/dec/12/community-co-ops-bookshop-dartmouth
204,Draghi warns of new year contagion,2011-12-19T20:38:01Z,https://www.theguardian.com/business/2011/dec/19/uk-contibution-imf-bailout-fund
205,Ocado warning sends shares to fresh low,2011-12-19T20:16:57Z,https://www.theguardian.com/business/2011/dec/19/ocado-shares-low-profit-warning
206,Supermarkets and the struggle for the high street,2011-12-26T21:00:01Z,https://www.theguardian.com/business/2011/dec/26/supermarkets-struggle-high-street
207,Boxing Day sales unlikely to save troubled retailers,2011-12-26T20:31:31Z,https://www.theguardian.com/business/2011/dec/26/boxing-day-sales-troubled-retailers
208,Letters: Britain's economy and the German model,2012-01-02T21:00:01Z,https://www.theguardian.com/business/2012/jan/02/industry-future-britain-economy
209,Bleak midwinter for high street's losers,2012-01-02T20:14:19Z,https://www.theguardian.com/business/2012/jan/02/retail-christmas-losers-winners
210,Detroit auto show: glitzy but green,2012-01-09T22:33:32Z,https://www.theguardian.com/business/2012/jan/09/detroit-auto-show-glitzy-green
211,Kipper Williams: Smartphones call time on the point-and-shoot camera,2012-01-09T20:57:43Z,https://www.theguardian.com/business/cartoon/2012/jan/09/smartphones-dixons
212,"Mini issues huge worldwide recall of 235,000 cars",2012-01-16T20:31:58Z,https://www.theguardian.com/business/2012/jan/16/mini-recall-cars-bmw
213,Kipper Williams on Robert Wiseman Dairies,2012-01-16T20:24:53Z,https://www.theguardian.com/business/cartoon/2012/jan/16/robert-wiseman-dairies
214,Global jobs market must absorb 400m new workers over next decade,2012-01-23T23:00:00Z,https://www.theguardian.com/business/2012/jan/23/global-jobs-market-employment
215,Kipper Williams on executive pay,2012-01-23T21:55:24Z,https://www.theguardian.com/business/cartoon/2012/jan/23/executive-pay-bonuses
216,David Cameron faces clash with Conservative Eurosceptics,2012-01-30T21:36:14Z,https://www.theguardian.com/business/2012/jan/30/eu-summit-david-cameron-eurosceptics
217,Letters: Freelance by choice,2012-01-30T21:00:23Z,https://www.theguardian.com/business/2012/jan/30/freelance-by-choice-self-employed
218,Greek bailout Q&A,2012-02-06T22:38:03Z,https://www.theguardian.com/business/2012/feb/06/greek-bailout-eu-130bn
219,Disbelief as Greek politicians delay deal on €130bn rescue package,2012-02-06T21:09:42Z,https://www.theguardian.com/business/2012/feb/06/greek-politicians-delay-rescue-package-agreement
220,Kipper Williams on Greece's austerity cuts,2012-02-13T19:13:22Z,https://www.theguardian.com/business/cartoon/2012/feb/13/greece-austerity-cuts
221,Should bank bonus rules changes be made?,2012-02-13T18:26:18Z,https://www.theguardian.com/business/blog/2012/feb/13/bank-bonus-rules-changes-consultation
222,Why Lloyds' bonus grab doesn't get me excited | Nils Pratley,2012-02-20T19:48:36Z,https://www.theguardian.com/business/nils-pratley-on-finance/2012/feb/20/lloyds-bank-bonus-grab
223,Lloyds bank claws back £1.5m bonuses from directors,2012-02-20T19:14:00Z,https://www.theguardian.com/business/2012/feb/20/lloyds-bank-reclaims-bonuses
224,Growing anti-German feeling on streets of Greece,2012-02-27T20:09:57Z,https://www.theguardian.com/business/2012/feb/27/growing-anti-german-feeling-streets-greece
225,Treasury closes 'aggressive' tax avoidance schemes,2012-02-27T19:42:43Z,https://www.theguardian.com/business/2012/feb/27/treasury-closes-aggressive-tax-avoidance-schemes
226,Kipper Williams on Greek haircuts,2012-03-05T19:35:25Z,https://www.theguardian.com/business/cartoon/2012/mar/05/kipper-williams-greek-haircuts
227,Spain on collision course with Brussels over budget deficit targets,2012-03-05T19:25:01Z,https://www.theguardian.com/business/2012/mar/05/spain-collision-brussels-budget-deficit-targets
228,European ministers locked in talks over Greece's worsening finances,2012-03-12T20:36:39Z,https://www.theguardian.com/business/2012/mar/12/greek-debt-eurozone-bonds-talks
229,Kipper Williams on ARM,2012-03-12T20:04:41Z,https://www.theguardian.com/business/cartoon/2012/mar/12/kipper-williams-arm-holdings-chip
230,"Barclay twins acted unlawfully in hotels fight, court told",2012-03-19T23:00:25Z,https://www.theguardian.com/business/2012/mar/19/barclay-twins-hotel-fight
231,Letters: MHRA has strict code on conflicts of interest and listens to patients,2012-03-19T21:00:06Z,https://www.theguardian.com/business/2012/mar/19/mhra-code-conflicts-of-interest
232,Easyjet to test allocated seating,2012-03-26T23:01:00Z,https://www.theguardian.com/business/2012/mar/27/easyjet-trial-passenger-allocated-seating
233,Rental property's gravy train needs derailing,2012-03-26T23:01:00Z,https://www.theguardian.com/business/blog/2012/mar/27/rental-property-gravy-train-needs-derailing
234,Hopeful signs for the UK economy,2012-04-02T23:05:02Z,https://www.theguardian.com/business/2012/apr/03/hopeful-signs-uk-economy
235,Factory orders rise helps economy to avert double dip recession,2012-04-02T23:01:04Z,https://www.theguardian.com/business/2012/apr/03/factory-orders-economy-double-dip-recession
236,Housing demand hits two-year high before stamp duty deadline,2012-04-09T23:05:03Z,https://www.theguardian.com/business/2012/apr/10/housing-demand-two-year-high
237,US markets slip as American economy faces another crunch week,2012-04-09T21:28:00Z,https://www.theguardian.com/business/2012/apr/09/us-markets-slip-economy-crunch-week
238,Tullow Oil founder sees bonus doubled,2012-04-16T23:24:00Z,https://www.theguardian.com/business/2012/apr/17/tullow-oil-founder-bonus
239,"Executive pay too high across top firms, not just banks, investors warn",2012-04-16T23:05:01Z,https://www.theguardian.com/business/2012/apr/17/executive-pay-bonuses-too-high
240,The lesson for Obama of Europe's failed austerity | Robert Reich,2012-04-23T21:13:00Z,https://www.theguardian.com/commentisfree/cifamerica/2012/apr/23/lesson-obama-europe-failed-austerity
241,Vodafone agrees £1bn deal for Cable & Wireless Worldwide,2012-04-23T18:32:00Z,https://www.theguardian.com/business/2012/apr/23/vodafone-deal-cable-wireless-worldwide
242,BP to start three new Gulf of Mexico oil rigs,2012-04-30T18:48:39Z,https://www.theguardian.com/business/2012/apr/30/bp-new-gulf-mexico-oil-rigs
243,Lloyds Banking Group expected to announce profit,2012-04-30T18:39:25Z,https://www.theguardian.com/business/2012/apr/30/lloyds-banking-group-first-quarter-profit
244,Umbrella sales are up 5000% but sales slump puts UK firmly back in recession,2012-05-07T23:09:02Z,https://www.theguardian.com/business/2012/may/08/umbrella-sales-up-sales-slump-recession
245,Eurozone crisis: Merkel tells Athens and Paris to stick to spending limits,2012-05-07T21:23:09Z,https://www.theguardian.com/business/2012/may/07/eurozone-crisis-merkel-athens-paris
246,Who's going to pay to update Britain's infrastructure?,2012-05-14T23:05:02Z,https://www.theguardian.com/business/blog/2012/may/15/who-pay-update-britain-infrastructure
247,JP Morgan boss to face shareholders over $2bn 'tempest in a teapot',2012-05-14T22:02:00Z,https://www.theguardian.com/business/2012/may/14/jp-morgan-shareholder-showdown-tempest
248,One in 10 executive boardroom appointments go to women,2012-05-21T23:05:00Z,https://www.theguardian.com/world/2012/may/22/executive-boardroom-appointments-women-deloitte
249,BlackRock sale is bad timing for Barclays,2012-05-21T18:21:14Z,https://www.theguardian.com/business/nils-pratley-on-finance/2012/may/21/blackrock-sale-bad-timing-barclays
250,TNK-BP chief executive Mikhail Fridman quits,2012-05-28T19:41:10Z,https://www.theguardian.com/business/2012/may/28/tnk-bp-chief-mikhail-fridman-quits
251,Barclays chief complains to MPs over tax avoidance scheme closures,2012-05-28T19:19:45Z,https://www.theguardian.com/business/2012/may/28/barclays-bob-diamond-tax-avoidance-schemes
252,Germany weighs up federal Europe plan to end debt crisis,2012-06-04T23:05:00Z,https://www.theguardian.com/world/2012/jun/04/eu-weighs-federal-europe-plan
253,BP accused of attack on academic freedoms after scientists subpoenaed,2012-06-04T22:00:00Z,https://www.theguardian.com/business/2012/jun/04/bp-accused-attack-scientific-freedom
254,Mining group ENRC urged to reveal details of controversial Congo deals,2012-06-11T23:01:05Z,https://www.theguardian.com/business/2012/jun/12/enrc-mining-congo-dan-gertler
255,Bank of England MPC member calls for more quantitative easing,2012-06-11T23:01:03Z,https://www.theguardian.com/business/2012/jun/12/bank-england-mpc-more-quantitative-easing
256,Government set to drop no-fault dismissal plans,2012-06-18T23:10:42Z,https://www.theguardian.com/business/2012/jun/19/small-business-hire-fire-drop
257,"FSA 'lobbies on behalf of City firms it regulates,' claims campaign group",2012-06-18T23:03:01Z,https://www.theguardian.com/business/2012/jun/19/fsa-lobbies-city-world-development-movement
258,Germany's indifference to Greece can only lead to misery or divorce,2012-06-25T23:44:00Z,https://www.theguardian.com/business/economics-blog/2012/jun/25/germany-indifference-greece-misery-divorce
259,RBS boss says outsourcing not to blame for computer glitch,2012-06-25T23:38:00Z,https://www.theguardian.com/business/2012/jun/25/unite-attacks-rbs-slashing-jobs
260,Food prices could rocket as US harvest continues to wilt in blistering heat,2012-07-02T21:26:07Z,https://www.theguardian.com/business/2012/jul/02/food-prices-rocket-us-harvest
261,The Libor inquiry: all you need to know,2012-07-02T21:20:40Z,https://www.theguardian.com/business/2012/jul/02/libor-inquiry-faq
262,Paul Tucker is innocent – all too innocent,2012-07-09T21:16:58Z,https://www.theguardian.com/business/2012/jul/09/tucker-libor-innocent
263,City of London Corporation: a lesson in lobbying,2012-07-09T21:00:00Z,https://www.theguardian.com/business/2012/jul/09/city-london-corporation-lesson-lobbying
264,IMF slashes UK economic growth forecast,2012-07-16T23:01:00Z,https://www.theguardian.com/business/2012/jul/16/imf-slashes-uk-economic-growth-forecast
265,"Barclays had 'culture of gaming', says chief banking regulator",2012-07-16T21:46:33Z,https://www.theguardian.com/business/2012/jul/16/barclays-culture-gaming-banking-regulator
266,EU in race against the clock to create a banking union,2012-07-23T20:17:55Z,https://www.theguardian.com/business/2012/jul/23/eu-races-to-create-banking-union
267,Taxpayer gets extra £538m as Virgin buys more Northern Rock mortgages,2012-07-23T18:59:33Z,https://www.theguardian.com/business/2012/jul/23/virgin-money-buys-northern-rock-mortgages
268,"UK consumer confidence stuck at low ebb, survey shows",2012-07-30T23:03:01Z,https://www.theguardian.com/business/2012/jul/31/uk-consumer-confidence-stuck-on-low
269,How European Central Bank can safeguard the euro,2012-07-30T19:22:07Z,https://www.theguardian.com/business/2012/jul/30/european-central-bank-safeguard-euro
270,Standard Chartered bank accused of scheming with Iran to hide transactions,2012-08-06T23:34:00Z,https://www.theguardian.com/business/2012/aug/06/standard-chartered-iran-transactions
271,Financial crisis: timeline,2012-08-06T23:11:18Z,https://www.theguardian.com/business/2012/aug/07/credit-crunch-boom-bust-timeline
272,"Property sales at weakest level in four years, RICS survey shows",2012-08-13T23:01:01Z,https://www.theguardian.com/business/2012/aug/14/property-sales-rics-survey-house-prices
273,EasyJet's chairman survives latest attempt to unseat him,2012-08-13T18:28:45Z,https://www.theguardian.com/business/2012/aug/13/easyjet-chairman-mike-rake-survives-vote
274,Virgin Atlantic to launch London-to-Manchester service,2012-08-20T23:05:21Z,https://www.theguardian.com/business/2012/aug/21/virgin-atlantic-london-manchester-route
275,Kipper Williams on Ryanair and Stansted,2012-08-20T18:40:14Z,https://www.theguardian.com/business/cartoon/2012/aug/20/kipper-williams-ryanair-stansted
276,Germany and France agree to work together on solution to eurozone crisis,2012-08-27T18:49:29Z,https://www.theguardian.com/business/2012/aug/27/germany-france-eurozone-crisis-accord
